event_name,date,latitude,longitude,rainfall_mm,antecedent_7day_mm,temp_max_c,temp_min_c,humidity_pct,wind_speed_kmh,precipitation_hours,evapotranspiration_mm,soil_moisture,elevation_m,river_discharge_m3s,flood_nearby,landslide_occurred
India_Kerala_DryJan,2023-02-19,9.55,76.52,0.0,0.5,34.3,20.6,94,16.5,0.0,5.4,0.287,2.0,1.3,0,0
India_Kerala_DryJan,2023-02-20,9.55,76.52,0.4,0.5,33.7,21.9,92,17.2,2.0,5.03,0.291,2.0,1.28,0,0
India_Kerala_DryJan,2023-02-21,9.55,76.52,0.4,0.5,33.2,22.9,97,14.4,2.0,4.89,0.298,2.0,1.26,0,0
India_Kerala_DryJan,2023-02-22,9.55,76.52,0.0,0.5,34.2,22.6,95,18.4,0.0,5.16,0.292,2.0,1.25,0,0
India_Kerala_DryJan,2023-02-23,9.55,76.52,0.0,0.5,33.5,21.9,95,15.5,0.0,5.22,0.286,2.0,1.25,0,0
India_Kerala_DryJan,2023-02-24,9.55,76.52,0.0,0.5,34.1,20.9,87,16.6,0.0,5.4,0.279,2.0,1.22,0,0
India_Kerala_DryJan,2023-02-25,9.55,76.52,0.0,0.5,34.5,22.2,91,16.0,0.0,5.43,0.272,2.0,1.22,0,0
India_Kerala_DryJan,2023-02-26,9.55,76.52,0.0,0.5,37.7,21.4,92,20.4,0.0,5.99,0.278,2.0,1.22,0,0
India_Kerala_DryJan,2023-02-27,9.55,76.52,0.0,0.5,36.2,21.0,91,20.3,0.0,5.67,0.285,2.0,1.19,0,0
India_Kerala_DryJan,2023-02-28,9.55,76.52,0.0,0.5,35.2,19.1,88,19.2,0.0,4.85,0.283,2.0,1.19,0,0
India_Kerala_DryJan,2023-03-01,9.55,76.52,2.6,0.5,35.8,22.7,93,11.9,3.0,4.22,0.318,2.0,1.22,0,0
India_Kerala_DryJan,2023-03-02,9.55,76.52,0.0,0.5,35.8,21.0,96,19.4,0.0,5.38,0.376,2.0,1.19,0,0
India_Kerala_DryJan,2023-03-03,9.55,76.52,0.0,0.5,35.1,20.9,91,17.8,0.0,5.56,0.35,2.0,1.19,0,0
India_Kerala_DryJan,2023-03-04,9.55,76.52,0.2,0.5,35.3,20.1,92,16.7,1.0,5.28,0.33,2.0,1.16,0,0
India_Kerala_DryJan,2023-03-05,9.55,76.52,0.4,0.5,36.8,22.2,93,18.8,3.0,5.16,0.32,2.0,1.16,0,0
India_Kerala_DryJan,2023-03-06,9.55,76.52,0.0,0.5,36.2,23.5,90,16.9,0.0,5.5,0.319,2.0,1.16,0,0
India_Kerala_DryJan,2023-03-07,9.55,76.52,0.0,0.5,36.0,23.0,93,17.0,0.0,5.42,0.307,2.0,1.12,0,0
India_Kerala_DryJan,2023-03-08,9.55,76.52,0.0,0.5,36.8,23.0,89,16.3,0.0,5.62,0.3,2.0,1.12,0,0
India_Kerala_DryJan,2023-03-09,9.55,76.52,0.4,0.5,36.4,23.1,83,15.1,4.0,5.21,0.291,2.0,1.09,0,0
India_Kerala_DryJan,2023-03-10,9.55,76.52,0.1,0.5,36.4,23.5,88,16.9,1.0,5.38,0.286,2.0,1.09,0,0
India_Kerala_DryJan,2023-03-11,9.55,76.52,0.3,0.5,35.7,23.5,88,16.6,1.0,5.36,0.283,2.0,1.06,0,0
India_Kerala_DryJan,2023-03-12,9.55,76.52,0.1,0.5,37.2,23.6,93,19.6,1.0,5.52,0.281,2.0,1.06,0,0
India_Kerala_DryJan,2023-03-13,9.55,76.52,0.1,0.5,37.3,22.8,94,19.5,1.0,5.49,0.282,2.0,1.03,0,0
India_Kerala_DryJan,2023-03-14,9.55,76.52,3.9,0.5,37.3,23.8,93,18.4,4.0,5.44,0.289,2.0,1.06,0,0
India_Kerala_DryJan,2023-03-15,9.55,76.52,8.7,0.5,34.9,23.4,99,12.8,8.0,4.83,0.341,2.0,1.22,0,0
India_Kerala_DryJan,2023-03-16,9.55,76.52,6.5,0.5,34.8,23.0,98,13.8,7.0,4.79,0.359,2.0,1.59,0,0
India_Kerala_DryJan,2023-03-17,9.55,76.52,14.0,0.5,34.8,22.1,99,11.2,11.0,4.85,0.388,2.0,1.84,0,0
India_Kerala_DryJan,2023-03-18,9.55,76.52,8.2,0.5,33.2,22.2,99,10.2,14.0,4.57,0.444,2.0,2.03,0,0
India_Kerala_DryJan,2023-03-19,9.55,76.52,5.6,0.5,31.8,22.4,100,12.0,9.0,4.23,0.436,2.0,1.97,0,0
India_Kerala_DryJan,2023-03-20,9.55,76.52,2.5,0.5,33.4,23.5,97,12.9,5.0,4.81,0.401,2.0,1.75,0,0
India_Kerala_DryJan,2023-03-21,9.55,76.52,0.0,0.5,34.6,23.1,94,17.9,0.0,5.84,0.372,2.0,1.56,0,0
India_Kerala_DryJan,2023-03-22,9.55,76.52,0.0,0.5,34.7,22.6,89,17.5,0.0,5.92,0.343,2.0,1.4,0,0
India_Kerala_DryJan,2023-03-23,9.55,76.52,0.0,0.5,34.8,23.1,94,15.9,0.0,5.55,0.322,2.0,1.31,0,0
India_Kerala_DryJan,2023-03-24,9.55,76.52,14.3,0.5,34.3,23.8,97,11.8,5.0,3.87,0.352,2.0,1.31,0,0
India_Kerala_DryJan,2023-03-25,9.55,76.52,5.6,0.5,35.0,23.2,97,12.4,5.0,4.68,0.401,2.0,1.4,0,0
India_Kerala_DryJan,2023-03-26,9.55,76.52,8.4,0.5,34.2,23.8,98,9.2,7.0,4.04,0.39,2.0,1.53,0,0
India_Kerala_DryJan,2023-03-27,9.55,76.52,0.0,0.5,34.2,23.1,98,14.4,0.0,5.58,0.393,2.0,1.47,0,0
India_Kerala_DryJan,2023-03-28,9.55,76.52,0.2,0.5,34.8,24.5,96,12.9,2.0,5.0,0.367,2.0,1.34,0,0
India_Kerala_DryJan,2023-03-29,9.55,76.52,1.9,0.5,34.7,24.5,97,13.8,7.0,4.69,0.378,2.0,1.4,0,0
India_Kerala_DryJan,2023-03-30,9.55,76.52,5.9,0.5,33.5,23.5,100,14.5,7.0,4.63,0.383,2.0,1.34,0,0
India_Kerala_DryJan,2023-03-31,9.55,76.52,1.3,0.5,34.0,23.3,97,14.8,2.0,5.34,0.38,2.0,1.28,0,0
India_Kerala_DryJan,2023-04-01,9.55,76.52,0.4,0.5,33.6,23.7,96,16.8,4.0,4.89,0.364,2.0,1.22,0,0
India_Kerala_DryJan,2023-04-02,9.55,76.52,3.5,0.5,33.2,23.0,97,11.8,7.0,4.41,0.376,2.0,1.25,0,0
India_Kerala_DryJan,2023-04-03,9.55,76.52,21.1,0.5,34.1,24.2,96,12.4,7.0,4.48,0.405,2.0,1.28,0,0
India_Kerala_DryJan,2023-04-04,9.55,76.52,1.7,0.5,31.9,23.2,100,12.0,3.0,4.75,0.446,2.0,1.25,0,0
India_Kerala_DryJan,2023-04-05,9.55,76.52,5.8,0.5,34.0,22.8,99,11.9,7.0,4.69,0.422,2.0,1.47,0,0
India_Kerala_DryJan,2023-04-06,9.55,76.52,2.3,0.5,33.5,23.5,98,11.9,3.0,4.75,0.442,2.0,1.47,0,0
India_Kerala_DryJan,2023-04-07,9.55,76.52,2.2,0.5,33.4,23.5,99,13.4,8.0,4.78,0.418,2.0,1.4,0,0
India_Kerala_DryJan,2023-04-08,9.55,76.52,0.7,0.5,36.5,22.8,99,19.8,3.0,5.32,0.406,2.0,1.34,0,0
India_Kerala_DryJan,2023-04-09,9.55,76.52,13.8,0.5,32.9,23.9,98,13.1,5.0,3.96,0.429,2.0,1.5,0,0
India_Kerala_DryJan,2023-04-10,9.55,76.52,0.3,0.5,35.2,22.9,98,14.3,3.0,5.14,0.432,2.0,1.47,0,0
India_Kerala_DryJan,2023-04-11,9.55,76.52,0.4,0.5,35.7,23.4,97,15.9,3.0,5.11,0.398,2.0,1.4,0,0
India_Kerala_DryJan,2023-04-12,9.55,76.52,1.3,0.5,36.0,23.5,96,15.6,5.0,5.22,0.382,2.0,1.38,0,0
India_Kerala_DryJan,2023-04-13,9.55,76.52,0.5,0.5,35.8,23.8,100,17.5,3.0,5.34,0.383,2.0,1.34,0,0
India_Kerala_DryJan,2023-04-14,9.55,76.52,1.0,0.5,34.2,24.2,96,15.9,2.0,5.3,0.37,2.0,1.34,0,0
India_Kerala_DryJan,2023-04-15,9.55,76.52,1.6,0.5,35.0,24.9,96,15.4,4.0,5.14,0.356,2.0,1.34,0,0
India_Kerala_DryJan,2023-04-16,9.55,76.52,0.8,0.5,33.5,23.8,97,16.9,5.0,4.84,0.353,2.0,1.38,0,0
India_Kerala_DryJan,2023-04-17,9.55,76.52,2.4,0.5,35.0,23.9,98,16.2,4.0,5.2,0.348,2.0,1.38,0,0
India_Kerala_DryJan,2023-04-18,9.55,76.52,2.0,0.5,35.9,24.5,97,16.6,4.0,5.29,0.339,2.0,1.4,0,0
India_Kerala_DryJan,2023-04-19,9.55,76.52,2.2,0.5,35.8,25.2,99,15.3,4.0,5.1,0.344,2.0,1.47,0,0
India_Kerala_DryJan,2023-04-20,9.55,76.52,5.5,0.5,33.7,24.5,98,13.6,10.0,4.67,0.361,2.0,1.53,0,0
India_Kerala_DryJan,2023-04-21,9.55,76.52,5.8,0.5,32.4,24.1,99,11.5,10.0,4.26,0.367,2.0,1.59,0,0
India_Kerala_DryJan,2023-04-22,9.55,76.52,5.4,0.5,33.0,23.8,99,13.3,5.0,4.78,0.408,2.0,1.59,0,0
India_Kerala_DryJan,2023-04-23,9.55,76.52,2.2,0.5,34.1,24.2,98,14.0,4.0,4.7,0.41,2.0,1.65,0,0
India_Kerala_DryJan,2023-04-24,9.55,76.52,16.5,0.5,34.2,25.8,92,10.2,11.0,4.16,0.414,2.0,1.75,0,0
India_Kerala_DryJan,2023-04-25,9.55,76.52,13.8,0.5,33.0,24.0,100,7.6,11.0,4.23,0.465,2.0,2.28,0,0
India_Kerala_DryJan,2023-04-26,9.55,76.52,29.0,0.5,33.0,23.9,100,13.8,10.0,3.93,0.474,2.0,2.91,0,0
India_Kerala_DryJan,2023-04-27,9.55,76.52,2.6,0.5,33.4,23.5,100,9.2,5.0,4.58,0.464,2.0,3.03,0,0
India_Kerala_DryJan,2023-04-28,9.55,76.52,8.0,0.5,33.0,24.2,99,10.4,13.0,4.14,0.464,2.0,2.81,0,0
India_Kerala_DryJan,2023-04-29,9.55,76.52,26.2,0.5,32.3,23.8,99,8.9,12.0,3.03,0.489,2.0,3.03,0,0
India_Kerala_DryJan,2023-04-30,9.55,76.52,20.3,0.5,30.4,23.8,100,9.0,12.0,3.26,0.486,2.0,3.84,0,0
India_Kerala_DryJan,2023-05-01,9.55,76.52,41.6,0.5,30.1,23.4,100,9.3,17.0,2.81,0.503,2.0,7.53,0,0
India_Kerala_DryJan,2023-05-02,9.55,76.52,25.1,0.5,31.0,23.5,100,11.8,13.0,2.98,0.497,2.0,5.56,0,0
India_Kerala_DryJan,2023-05-03,9.55,76.52,18.0,0.5,30.8,23.3,100,12.6,11.0,3.64,0.486,2.0,3.69,0,0
India_Kerala_DryJan,2023-05-04,9.55,76.52,0.5,0.5,31.5,24.4,96,12.4,3.0,4.36,0.442,2.0,2.75,0,0
India_Kerala_DryJan,2023-05-05,9.55,76.52,1.0,0.5,30.4,24.5,93,8.8,7.0,3.3,0.424,2.0,2.31,0,0
India_Kerala_DryJan,2023-05-06,9.55,76.52,1.2,0.5,30.5,24.6,98,11.0,3.0,2.56,0.402,2.0,2.25,0,0
India_Kerala_DryJan,2023-05-07,9.55,76.52,2.3,0.5,29.0,24.0,100,6.8,10.0,1.79,0.407,2.0,2.09,0,0
India_Kerala_DryJan,2023-05-08,9.55,76.52,2.6,0.5,32.0,24.8,96,13.4,11.0,4.47,0.396,2.0,1.88,0,0
India_Kerala_DryJan,2023-05-09,9.55,76.52,16.1,0.5,31.8,23.8,100,12.3,12.0,3.59,0.428,2.0,2.56,0,0
India_Kerala_DryJan,2023-05-10,9.55,76.52,12.3,0.5,32.6,23.8,100,13.2,9.0,4.48,0.464,2.0,3.09,0,0
India_Kerala_DryJan,2023-05-11,9.55,76.52,5.4,0.5,30.0,23.6,100,10.0,12.0,2.42,0.473,2.0,3.22,0,0
India_Kerala_DryJan,2023-05-12,9.55,76.52,16.5,0.5,32.0,23.4,100,8.3,11.0,3.79,0.462,2.0,2.91,0,0
India_Kerala_DryJan,2023-05-13,9.55,76.52,3.9,0.5,31.4,24.9,98,13.4,11.0,4.09,0.426,2.0,2.87,0,0
India_Kerala_DryJan,2023-05-14,9.55,76.52,6.0,0.5,32.0,25.1,97,14.8,15.0,3.71,0.414,2.0,2.69,0,0
India_Kerala_DryJan,2023-05-15,9.55,76.52,3.0,0.5,31.6,25.2,99,14.6,12.0,4.04,0.425,2.0,2.47,0,0
India_Kerala_DryJan,2023-05-16,9.55,76.52,0.9,0.5,32.8,25.6,96,15.4,7.0,4.77,0.396,2.0,2.22,0,0
India_Kerala_DryJan,2023-05-17,9.55,76.52,2.6,0.5,33.8,26.0,96,10.6,7.0,4.47,0.392,2.0,2.16,0,0
India_Kerala_DryJan,2023-05-18,9.55,76.52,7.9,0.5,33.3,25.4,97,8.7,4.0,4.05,0.417,2.0,2.28,0,0
India_Kerala_DryJan,2023-05-19,9.55,76.52,14.5,0.5,31.9,24.0,100,12.3,10.0,2.92,0.434,2.0,2.87,0,0
India_Kerala_DryJan,2023-05-20,9.55,76.52,2.9,0.5,32.0,24.4,99,12.2,7.0,3.93,0.423,2.0,2.94,0,0
India_Kerala_DryJan,2023-05-21,9.55,76.52,14.2,0.5,31.8,23.9,99,11.2,9.0,3.84,0.428,2.0,2.91,0,0
India_Kerala_DryJan,2023-05-22,9.55,76.52,9.2,0.5,33.0,23.4,98,9.3,4.0,3.49,0.452,2.0,2.85,0,0
India_Kerala_DryJan,2023-05-23,9.55,76.52,7.0,0.5,32.7,23.8,98,11.0,7.0,4.42,0.438,2.0,2.6,0,0
India_Kerala_DryJan,2023-05-24,9.55,76.52,1.2,0.5,33.0,23.9,97,11.4,5.0,4.59,0.408,2.0,2.62,0,0
India_Kerala_DryJan,2023-05-25,9.55,76.52,2.3,0.5,32.2,24.1,100,11.3,10.0,3.72,0.39,2.0,2.66,0,0
India_Kerala_DryJan,2023-05-26,9.55,76.52,6.5,0.5,31.4,24.0,98,13.6,10.0,4.2,0.417,2.0,2.72,0,0
India_Kerala_DryJan,2023-05-27,9.55,76.52,2.9,0.5,31.3,24.1,99,11.8,11.0,3.93,0.419,2.0,3.06,0,0
India_Kerala_DryJan,2023-05-28,9.55,76.52,5.7,0.5,31.2,24.0,99,11.7,12.0,3.53,0.453,2.0,3.72,0,0
India_Kerala_DryJan,2023-05-29,9.55,76.52,3.1,0.5,31.4,24.8,96,9.4,8.0,3.52,0.421,2.0,3.66,0,0
India_Kerala_DryJan,2023-05-30,9.55,76.52,5.9,0.5,33.0,24.5,99,11.3,8.0,3.54,0.445,2.0,3.41,0,0
India_Kerala_DryJan,2023-05-31,9.55,76.52,20.3,0.5,31.6,24.0,100,10.6,9.0,3.3,0.462,2.0,4.25,0,0
India_Kerala_DryJan,2023-06-01,9.55,76.52,14.1,0.5,30.0,23.6,99,9.2,13.0,2.91,0.445,2.0,4.53,0,0
India_Kerala_DryJan,2023-06-02,9.55,76.52,1.8,0.5,32.5,24.2,99,13.4,8.0,4.35,0.422,2.0,4.85,0,0
India_Kerala_DryJan,2023-06-03,9.55,76.52,19.1,0.5,32.5,24.0,99,10.9,10.0,4.19,0.464,2.0,4.75,0,0
India_Kerala_DryJan,2023-06-04,9.55,76.52,11.5,0.5,31.5,23.4,100,13.7,13.0,4.09,0.471,2.0,4.53,0,0
India_Kerala_DryJan,2023-06-05,9.55,76.52,17.0,0.5,31.2,24.0,100,12.8,17.0,4.03,0.46,2.0,4.85,0,0
India_Kerala_DryJan,2023-06-06,9.55,76.52,4.7,0.5,31.0,23.5,100,15.3,12.0,4.15,0.457,2.0,5.12,0,0
India_Kerala_DryJan,2023-06-07,9.55,76.52,20.1,0.5,30.0,23.4,100,11.5,13.0,3.47,0.479,2.0,5.81,0,0
India_Kerala_DryJan,2023-06-08,9.55,76.52,11.8,0.5,30.1,23.9,97,12.9,11.0,3.26,0.482,2.0,6.28,0,0
India_Kerala_DryJan,2023-06-09,9.55,76.52,9.5,0.5,30.1,23.5,99,14.3,13.0,3.52,0.484,2.0,6.41,0,0
India_Kerala_DryJan,2023-06-10,9.55,76.52,5.2,0.5,30.7,22.9,100,12.0,12.0,3.57,0.5,2.0,7.04,0,0
India_Kerala_DryJan,2023-06-11,9.55,76.52,22.4,0.5,30.8,23.6,100,9.8,12.0,3.35,0.498,2.0,7.53,0,0
India_Kerala_DryJan,2023-06-12,9.55,76.52,26.5,0.5,26.9,23.5,100,9.6,22.0,1.74,0.507,2.0,17.41,0,0
India_Kerala_DryJan,2023-06-13,9.55,76.52,17.9,0.5,29.0,23.3,100,11.3,18.0,2.98,0.504,2.0,17.28,0,0
India_Kerala_DryJan,2023-06-14,9.55,76.52,4.0,0.5,29.4,23.2,100,13.5,12.0,3.22,0.492,2.0,14.92,0,0
India_Kerala_DryJan,2023-06-15,9.55,76.52,1.8,0.5,30.5,24.6,96,16.3,7.0,3.94,0.478,2.0,13.0,0,0
India_Kerala_DryJan,2023-06-16,9.55,76.52,1.7,0.5,30.9,24.5,97,17.4,12.0,4.55,0.47,2.0,11.68,0,0
India_Kerala_DryJan,2023-06-17,9.55,76.52,4.0,0.5,29.9,23.7,98,11.9,11.0,3.67,0.464,2.0,11.05,0,0
India_Kerala_DryJan,2023-06-18,9.55,76.52,4.4,0.5,29.7,23.4,98,16.6,15.0,3.26,0.484,2.0,10.8,0,0
India_Kerala_DryJan,2023-06-19,9.55,76.52,5.3,0.5,29.7,23.0,100,13.9,18.0,3.25,0.489,2.0,10.59,0,0
India_Kerala_DryJan,2023-06-20,9.55,76.52,15.5,0.5,30.0,23.3,99,11.5,13.0,2.9,0.492,2.0,10.09,0,0
India_Kerala_DryJan,2023-06-21,9.55,76.52,7.3,0.5,30.5,22.8,100,10.2,15.0,3.46,0.491,2.0,9.91,0,0
India_Kerala_DryJan,2023-06-22,9.55,76.52,4.5,0.5,29.2,23.5,98,14.8,16.0,2.98,0.477,2.0,9.69,0,0
India_Kerala_DryJan,2023-06-23,9.55,76.52,5.2,0.5,30.0,23.2,99,13.6,12.0,3.51,0.463,2.0,9.16,0,0
India_Kerala_DryJan,2023-06-24,9.55,76.52,0.6,0.5,30.5,23.5,98,16.1,5.0,4.23,0.448,2.0,8.68,0,0
India_Kerala_DryJan,2023-06-25,9.55,76.52,26.7,0.5,29.9,23.3,100,15.2,17.0,3.15,0.469,2.0,9.74,0,0
India_Kerala_DryJan,2023-06-26,9.55,76.52,28.7,0.5,29.1,22.9,100,15.4,21.0,3.25,0.504,2.0,11.25,0,0
India_Kerala_DryJan,2023-06-27,9.55,76.52,33.9,0.5,26.2,22.6,100,15.8,20.0,1.69,0.509,2.0,12.49,0,0
India_Kerala_DryJan,2023-06-28,9.55,76.52,5.0,0.5,30.1,22.6,100,16.9,17.0,4.19,0.499,2.0,12.74,0,0
India_Kerala_DryJan,2023-06-29,9.55,76.52,39.7,0.5,29.0,22.5,100,12.0,20.0,3.01,0.506,2.0,12.55,0,0
India_Kerala_DryJan,2023-06-30,9.55,76.52,6.4,0.5,29.9,23.2,98,14.2,15.0,3.6,0.492,2.0,11.97,0,0
India_Kerala_DryJan,2023-07-01,9.55,76.52,5.1,0.5,30.1,23.2,99,13.4,16.0,3.48,0.498,2.0,11.27,0,0
India_Kerala_DryJan,2023-07-02,9.55,76.52,16.9,0.5,29.1,23.0,100,14.2,19.0,2.32,0.497,2.0,12.68,0,0
India_Kerala_DryJan,2023-07-03,9.55,76.52,42.8,0.5,27.1,22.4,100,14.8,24.0,1.76,0.51,2.0,20.23,0,0
India_Kerala_DryJan,2023-07-04,9.55,76.52,68.1,0.5,25.1,22.6,100,16.4,24.0,0.84,0.51,2.0,30.92,0,0
India_Kerala_DryJan,2023-07-05,9.55,76.52,71.7,0.5,27.0,23.1,100,15.0,24.0,1.24,0.51,2.0,39.64,0,0
India_Kerala_DryJan,2023-07-06,9.55,76.52,48.5,0.5,25.0,22.8,100,13.5,22.0,1.04,0.509,2.0,37.73,0,0
India_Kerala_DryJan,2023-07-07,9.55,76.52,38.8,0.5,27.2,22.5,100,11.2,24.0,1.89,0.511,2.0,35.31,0,0
India_Kerala_DryJan,2023-07-08,9.55,76.52,41.4,0.5,27.8,22.5,100,11.6,18.0,2.53,0.504,2.0,31.58,0,0
India_Kerala_DryJan,2023-07-09,9.55,76.52,2.3,0.5,29.9,23.5,98,15.9,10.0,4.04,0.479,2.0,27.77,0,0
India_Kerala_DryJan,2023-07-10,9.55,76.52,2.1,0.5,28.5,23.1,100,11.3,12.0,2.96,0.47,2.0,25.18,0,0
India_Kerala_DryJan,2023-07-11,9.55,76.52,7.4,0.5,28.2,23.4,100,10.2,12.0,2.0,0.485,2.0,23.49,0,0
India_Kerala_DryJan,2023-07-12,9.55,76.52,4.4,0.5,29.8,22.9,99,13.9,12.0,4.32,0.463,2.0,22.07,0,0
India_Kerala_DryJan,2023-07-13,9.55,76.52,23.1,0.5,28.0,23.0,100,14.8,21.0,2.62,0.491,2.0,20.98,0,0
India_Kerala_DryJan,2023-07-14,9.55,76.52,7.0,0.5,28.7,22.5,100,15.1,13.0,2.92,0.498,2.0,19.8,0,0
India_Kerala_DryJan,2023-07-15,9.55,76.52,2.5,0.5,29.0,23.8,96,15.2,10.0,3.41,0.479,2.0,18.54,0,0
India_Kerala_DryJan,2023-07-16,9.55,76.52,3.6,0.5,29.4,23.8,100,13.2,18.0,3.39,0.48,2.0,17.75,0,0
India_Kerala_DryJan,2023-07-17,9.55,76.52,7.5,0.5,28.8,23.5,99,15.0,16.0,3.41,0.488,2.0,17.03,0,0
India_Kerala_DryJan,2023-07-18,9.55,76.52,9.2,0.5,28.3,23.1,100,18.2,22.0,3.33,0.497,2.0,16.38,0,0
India_Kerala_DryJan,2023-07-19,9.55,76.52,10.8,0.5,29.1,22.6,100,17.5,23.0,3.39,0.505,2.0,16.14,0,0
India_Kerala_DryJan,2023-07-20,9.55,76.52,10.2,0.5,30.2,22.6,100,21.7,19.0,4.15,0.498,2.0,15.71,0,0
India_Kerala_DryJan,2023-07-21,9.55,76.52,4.9,0.5,29.8,23.5,98,23.8,15.0,4.14,0.485,2.0,15.03,0,0
India_Kerala_DryJan,2023-07-22,9.55,76.52,15.0,0.5,29.0,22.9,100,19.1,21.0,3.52,0.503,2.0,14.42,0,0
India_Kerala_DryJan,2023-07-23,9.55,76.52,18.4,0.5,27.5,22.8,100,16.6,19.0,2.59,0.508,2.0,15.14,0,0
India_Kerala_DryJan,2023-07-24,9.55,76.52,19.0,0.5,27.6,22.5,100,11.3,21.0,2.19,0.51,2.0,15.07,0,0
India_Kerala_DryJan,2023-07-25,9.55,76.52,3.5,0.5,28.0,22.2,100,11.4,12.0,2.69,0.497,2.0,14.28,0,0
India_Kerala_DryJan,2023-07-26,9.55,76.52,7.9,0.5,28.7,22.5,100,11.4,11.0,2.8,0.499,2.0,14.21,0,0
India_Kerala_DryJan,2023-07-27,9.55,76.52,0.8,0.5,30.2,22.6,100,18.5,5.0,4.07,0.49,2.0,14.0,0,0
India_Kerala_DryJan,2023-07-28,9.55,76.52,0.4,0.5,30.1,23.4,96,19.3,4.0,4.58,0.475,2.0,13.19,0,0
India_Kerala_DryJan,2023-07-29,9.55,76.52,1.3,0.5,30.1,23.8,96,21.9,11.0,4.65,0.463,2.0,12.3,0,0
India_Kerala_DryJan,2023-07-30,9.55,76.52,1.3,0.5,29.9,23.5,97,19.0,7.0,4.56,0.452,2.0,11.56,0,0
India_Kerala_DryJan,2023-07-31,9.55,76.52,2.6,0.5,29.3,23.8,98,19.1,13.0,4.11,0.45,2.0,10.91,0,0
India_Kerala_DryJan,2023-08-01,9.55,76.52,2.2,0.5,29.9,23.6,97,20.2,16.0,4.15,0.443,2.0,10.43,0,0
India_Kerala_DryJan,2023-08-02,9.55,76.52,1.3,0.5,29.7,24.0,96,18.0,12.0,4.27,0.44,2.0,10.04,0,0
India_Kerala_DryJan,2023-08-03,9.55,76.52,3.4,0.5,30.1,24.1,96,20.6,15.0,4.41,0.433,2.0,9.74,0,0
India_Kerala_DryJan,2023-08-04,9.55,76.52,4.5,0.5,29.2,23.1,98,15.9,12.0,4.02,0.427,2.0,9.33,0,0
India_Kerala_DryJan,2023-08-05,9.55,76.52,1.7,0.5,30.8,23.4,96,19.6,9.0,4.47,0.411,2.0,9.33,0,0
India_Kerala_DryJan,2023-08-06,9.55,76.52,0.8,0.5,30.7,24.0,95,17.1,6.0,4.61,0.399,2.0,8.86,0,0
India_Kerala_DryJan,2023-08-07,9.55,76.52,1.7,0.5,30.0,23.5,96,17.8,10.0,4.44,0.393,2.0,8.29,0,0
India_Kerala_DryJan,2023-08-08,9.55,76.52,4.2,0.5,30.0,23.5,99,15.3,10.0,3.6,0.427,2.0,7.79,0,0
India_Kerala_DryJan,2023-08-09,9.55,76.52,1.1,0.5,30.7,23.1,98,16.3,5.0,4.42,0.456,2.0,7.43,0,0
India_Kerala_DryJan,2023-08-10,9.55,76.52,3.1,0.5,30.0,24.2,97,15.9,10.0,3.85,0.436,2.0,7.05,0,0
India_Kerala_DryJan,2023-08-11,9.55,76.52,1.8,0.5,30.9,23.5,97,16.5,12.0,4.08,0.426,2.0,6.8,0,0
India_Kerala_DryJan,2023-08-12,9.55,76.52,4.6,0.5,28.8,23.1,99,14.3,12.0,3.47,0.441,2.0,6.55,0,0
India_Kerala_DryJan,2023-08-13,9.55,76.52,2.0,0.5,29.6,23.8,97,16.9,9.0,4.01,0.458,2.0,6.57,0,0
India_Kerala_DryJan,2023-08-14,9.55,76.52,1.8,0.5,29.8,23.9,99,17.0,15.0,4.14,0.444,2.0,6.62,0,0
India_Kerala_DryJan,2023-08-15,9.55,76.52,1.3,0.5,30.3,22.5,97,17.2,9.0,4.63,0.43,2.0,6.06,0,0
India_Kerala_DryJan,2023-08-16,9.55,76.52,0.8,0.5,30.2,22.3,96,12.7,4.0,4.6,0.413,2.0,5.71,0,0
India_Kerala_DryJan,2023-08-17,9.55,76.52,4.3,0.5,29.6,23.0,98,14.5,14.0,4.3,0.414,2.0,5.35,0,0
India_Kerala_DryJan,2023-08-18,9.55,76.52,7.1,0.5,29.5,23.1,100,15.3,17.0,3.82,0.434,2.0,5.22,0,0
India_Kerala_DryJan,2023-08-19,9.55,76.52,4.3,0.5,29.9,22.2,100,15.4,11.0,4.22,0.466,2.0,5.22,0,0
India_Kerala_DryJan,2023-08-20,9.55,76.52,1.5,0.5,30.2,22.5,98,15.2,10.0,4.7,0.438,2.0,5.08,0,0
India_Kerala_DryJan,2023-08-21,9.55,76.52,0.7,0.5,31.2,23.8,96,15.9,6.0,4.7,0.423,2.0,4.77,0,0
India_Kerala_DryJan,2023-08-22,9.55,76.52,1.0,0.5,31.6,24.1,98,15.2,7.0,4.62,0.412,2.0,4.52,0,0
India_Kerala_DryJan,2023-08-23,9.55,76.52,1.2,0.5,31.5,24.0,98,15.3,9.0,4.96,0.401,2.0,4.36,0,0
India_Kerala_DryJan,2023-08-24,9.55,76.52,0.3,0.5,31.5,23.7,98,14.8,3.0,5.06,0.388,2.0,4.13,0,0
India_Kerala_DryJan,2023-08-25,9.55,76.52,1.4,0.5,31.4,23.8,99,14.5,11.0,4.9,0.38,2.0,3.88,0,0
India_Kerala_DryJan,2023-08-26,9.55,76.52,1.4,0.5,30.8,23.1,98,14.9,11.0,4.6,0.371,2.0,3.61,0,0
India_Kerala_DryJan,2023-08-27,9.55,76.52,1.5,0.5,31.1,24.1,98,15.1,12.0,4.82,0.363,2.0,3.61,0,0
